x1,x2,y
-0.228496+0.973545j,+0.581933+0.813237j,+3.969977+9.426529j
-0.156062-0.987747j,-0.854429-0.519569j,-7.303616-7.119792j
+0.577359-0.816490j,-0.654189-0.756331j,-3.501434-8.500119j
+0.814627+0.579985j,-0.763331+0.646007j,-3.662768+6.908014j
+0.999964-0.008458j,+0.000555-1.000000j,+3.004330-8.025373j
-0.788212+0.615403j,+0.661174-0.750232j,+2.924758-4.155648j
+0.349061+0.937100j,-0.877155+0.480207j,-5.970058+6.652953j
-0.312828+0.949810j,+0.462722+0.886503j,+2.763292+9.941456j
+0.131411-0.991328j,-0.511642+0.859199j,-3.698899+3.899608j
+0.881336+0.472490j,-0.907667-0.419690j,-4.617332-1.940051j
+0.822005+0.569480j,-0.794614-0.607115j,-3.890896-3.148480j
-0.565213-0.824945j,-0.536406+0.843960j,-5.986888+4.276845j
-0.495229+0.868762j,+0.379566-0.925165j,+1.550837-4.795032j
-0.490937-0.871195j,+0.954600+0.297889j,+6.163992-0.230470j
-0.418365-0.908279j,+0.109114+0.994029j,-0.382186+5.227397j
-0.835204+0.549940j,-0.323951+0.946074j,-5.097224+9.218410j
+0.937112+0.349029j,+0.978526-0.206124j,+10.639542-0.601908j
+0.344752-0.938694j,-0.976906+0.213671j,-6.780989-1.106711j
+0.534299-0.845295j,+0.482343+0.875982j,+5.461642+4.471974j
+0.435550-0.900165j,-0.361819+0.932248j,-1.587902+4.757493j
-0.987270+0.159054j,+0.999938-0.011154j,+5.037693+0.387930j
-0.854675-0.519163j,-0.957910+0.287068j,-10.227307+0.739054j
+0.134196-0.990955j,+0.861643+0.507514j,+7.295735+1.087249j
-0.579486+0.814982j,+0.630854+0.775901j,+3.308377+8.652156j
-0.999944-0.010566j,-0.195260+0.980751j,-4.561916+7.814313j
-0.676674+0.736283j,-0.287452+0.957795j,-4.329641+9.871208j
+0.312629+0.949875j,-0.858170-0.513365j,-5.927476-1.257293j
-0.208670-0.977986j,+0.432924-0.901430j,+2.837384-10.145400j
-0.090425-0.995903j,-0.999717-0.023772j,-8.269013-3.177883j
+0.976327-0.216301j,-0.728937+0.684580j,-2.902519+4.827739j
-0.175136-0.984544j,+0.276672-0.960964j,+1.687971-10.641348j
+0.038233+0.999269j,-0.954857-0.297065j,-7.524159+0.621283j
-0.283464+0.958983j,-0.477255+0.878765j,-4.668435+9.907066j
-0.764806-0.644261j,-0.450055+0.893001j,-5.894859+5.211224j
-0.672293-0.740285j,+0.441366+0.897327j,+1.514051+4.957761j
-0.966401+0.257039j,-0.439736-0.898127j,-6.417090-6.413899j
+0.982028+0.188735j,+0.570096+0.821578j,+7.506852+7.138830j
-0.903970+0.427596j,+0.343239-0.939248j,+0.034000-6.231196j
+0.181998+0.983299j,-0.966806+0.255512j,-7.188455+4.993991j
+0.972735-0.231918j,-0.457973-0.888966j,-0.745582-7.807479j
-0.099614-0.995026j,-0.626469-0.779446j,-5.310594-9.220648j
-0.773084-0.634303j,-0.973451-0.228896j,-10.106859-3.734082j
+0.600825+0.799381j,-0.219857-0.975532j,+0.043619-5.406114j
-0.758525-0.651644j,-0.994736+0.102470j,-10.233464-1.135169j
-0.056344+0.998411j,+0.419538-0.907738j,+3.187273-4.266668j
-0.890381+0.455215j,+0.004311+0.999991j,-2.636657+9.365571j
-0.287863-0.957672j,+0.715484-0.698629j,+4.860285-8.462045j
+0.999982+0.005976j,+0.059614-0.998222j,+3.476858-7.967844j
-0.913288+0.407314j,-0.962432+0.271523j,-10.439321+3.394123j
+0.512517+0.858677j,+0.999428+0.033832j,+9.532971+2.846683j
+0.712840+0.701327j,-0.625537+0.780194j,-2.865777+8.345537j
+0.632730-0.774373j,+0.179184-0.983815j,+3.331664-10.193643j
+0.590180+0.807272j,+0.816858-0.576838j,+8.305408-2.192891j
-0.548573+0.836103j,-0.788257-0.615346j,-7.951774-2.414463j
-0.278963-0.960302j,+0.482103-0.876115j,+3.019936-9.889822j
-0.767667-0.640849j,+0.824022+0.566558j,+4.289173+2.609918j
-0.965703-0.259649j,+0.171135-0.985248j,-1.528027-8.660927j
-0.408638-0.912697j,-0.798347+0.602197j,-7.612693+2.079488j
-0.989183+0.146686j,+0.710235-0.703965j,+2.714327-5.191663j
-0.822489+0.568781j,+0.431710+0.902013j,+0.986211+8.922443j
+0.887516+0.460777j,-0.935219+0.354069j,-4.819205+4.214886j
+0.740671+0.671868j,-0.307613+0.951512j,-0.238886+9.627697j
-0.899839+0.436223j,+0.830096+0.557621j,+3.941252+5.769633j
+0.998928-0.046287j,+0.521212-0.853428j,+7.166477-6.966281j
+0.899268+0.437399j,+0.987158-0.159745j,+10.595070+0.034238j
-0.343545-0.939136j,-0.454183-0.890908j,-4.664101-9.944675j
+0.997260-0.073978j,+0.151843-0.988405j,+4.206526-8.129170j
-0.503783+0.863831j,-0.187543+0.982256j,-3.011693+10.449542j
+0.999814+0.019294j,+0.291049+0.956708j,+5.327833+7.711548j
-0.628084-0.778146j,+0.752363-0.658749j,+4.134655-7.604426j
+0.984450+0.175665j,+0.904846+0.425739j,+10.192117+3.932908j
-0.994471+0.105011j,-0.783471+0.621428j,-9.251182+5.286460j
+0.061714+0.998094j,+0.670206-0.742175j,+5.546790-2.943121j
+0.610109-0.792317j,-0.156640+0.987656j,+0.577212+5.524295j
-0.713247-0.700913j,+0.059532+0.998226j,-1.663484+5.883073j
+0.920540+0.390649j,+0.955592-0.294694j,+10.406352-1.185606j
-0.819834-0.572601j,-0.831301-0.555822j,-9.109911-6.164382j
-0.697416-0.716667j,+0.702566+0.711619j,+3.528278+3.542951j
-0.657428+0.753518j,-0.058971-0.998260j,-2.444049-5.725525j
-0.841201-0.540723j,-0.852503+0.522723j,-9.343623+2.559614j
+0.679006-0.734132j,+0.799262-0.600982j,+8.431119-7.010254j
-0.434074+0.900877j,-0.797327+0.603548j,-7.680838+7.531013j
-0.999954-0.009638j,-0.782842-0.622221j,-9.262596-5.006678j
-0.327940-0.944699j,-0.871773-0.489910j,-7.958002-6.753379j
-0.854234-0.519888j,+0.997044+0.076828j,+5.413652-0.945041j
+0.833402+0.552667j,+0.999951+0.009947j,+10.499811+1.737578j
+0.830717+0.556694j,-0.997922+0.064437j,-5.491222+2.185583j
+0.798712+0.601713j,+0.627074+0.778960j,+7.412728+8.036817j
-0.956973-0.290176j,-0.954933+0.296822j,-10.510383+1.504044j
-0.866096-0.499878j,-0.999408-0.034396j,-10.593553-1.774804j
-0.987987+0.154535j,+0.411357-0.911474j,+0.326896-6.828190j
+0.814863+0.579653j,+0.964410+0.264410j,+10.159873+3.854240j
-0.984814+0.173612j,+0.948921+0.315514j,+4.636926+3.044943j
+0.698789-0.715327j,+0.889979+0.456001j,+9.216202+1.502026j
-0.913282+0.407328j,-0.108286+0.994120j,-3.606136+9.174941j
-0.589068+0.808084j,-0.893749-0.448568j,-8.917193-1.164294j
+0.738821+0.673901j,+0.955867-0.293800j,+9.863399-0.328698j
+0.975987+0.217829j,-0.094225-0.995551j,+2.174162-7.310921j
+0.975735+0.218956j,+0.483727-0.875219j,+6.797023-6.344881j
-0.753339-0.657632j,+0.199402-0.979918j,-0.664803-9.812239j
-0.900810+0.434213j,+0.392926+0.919570j,+0.440978+8.659199j
+0.193399+0.981120j,+0.907897-0.419194j,+7.843369-0.410192j
+0.202161+0.979352j,+0.611782-0.791026j,+5.500742-3.390151j
+0.997312+0.073273j,-0.649019+0.760772j,-2.200216+6.305997j
-0.785066-0.619412j,+0.888937-0.458029j,+4.756299-5.522466j
-0.356898+0.934143j,+0.180060-0.983656j,+0.369787-5.066815j
-0.915047+0.403347j,+0.883438-0.468548j,+4.322363-2.538344j
-0.275914-0.961182j,-0.806040+0.591861j,-7.276062+1.851343j
-0.947327+0.320268j,+0.788736+0.614732j,+3.467905+5.878664j
+0.994301-0.106613j,+0.017263+0.999851j,+3.121007+7.678968j
-0.999999-0.001593j,+0.614532-0.788892j,+1.916258-6.315915j
-0.946932-0.321435j,-0.009768+0.999952j,-2.918943+7.035313j
+0.561255+0.827643j,+0.084800+0.996398j,+2.362170+10.454112j
+0.985692+0.168555j,+0.688968-0.724792j,+8.468821-5.292669j
+0.855409+0.517954j,-0.831985-0.554798j,-4.089657-2.884520j
+0.144726+0.989472j,+0.616991+0.786970j,+5.370107+9.264176j
-0.255624-0.966776j,+0.844172+0.536073j,+5.986502+1.388254j
+0.783257-0.621698j,+0.602946+0.797782j,+7.173339+4.517164j
-0.324395-0.945922j,+0.105710+0.994397j,-0.127506+5.117411j
-0.118341+0.992973j,-0.968806+0.247820j,-8.105472+4.961481j
+0.998673+0.051504j,-0.414889+0.909872j,-0.323096+7.433486j
+0.991370-0.131094j,+0.236591-0.971609j,+4.866840-8.166156j
-0.303512+0.952827j,-0.984377+0.176071j,-8.785556+4.267054j
-0.966486-0.256721j,-0.094443+0.995530j,-3.655005+7.194078j
-0.312596+0.949886j,-0.693111-0.720831j,-6.482677-2.916987j
-0.876154-0.482031j,-0.981778-0.190031j,-10.482687-2.966342j
-0.049860+0.998756j,-0.993860+0.110643j,-8.100461+3.881413j
+0.994299+0.106629j,+0.778769+0.627310j,+9.213052+5.338368j
+0.339234+0.940702j,+0.378278-0.925692j,+4.043928-4.583430j
+0.918284-0.395922j,-0.422797-0.906224j,-0.627525-8.437560j
-0.666044+0.745913j,-0.534646+0.845076j,-6.275299+8.998347j
-0.857016+0.515289j,+0.912709+0.408609j,+4.730627+4.814742j
-0.754702-0.656068j,+0.028398-0.999597j,-2.036923-9.964977j
-0.027669-0.999617j,-0.847123+0.531396j,-6.859996+1.252318j
-0.999971+0.007625j,+0.967103+0.254385j,+4.736910+2.057958j
+0.045395+0.998969j,+0.489310+0.872110j,+4.050668+9.973785j
-0.552851-0.833280j,-0.829560-0.558417j,-8.295035-6.967179j
-0.469590-0.882885j,-0.268111+0.963388j,-3.553660+5.058450j
+0.484361+0.874868j,+1.000000+0.000468j,+9.453082+2.628346j
-0.954453+0.298362j,+0.863288-0.504711j,+4.042949-3.142602j
+0.909976+0.414661j,+0.999081-0.042857j,+10.722577+0.901124j
-0.625005+0.780621j,+0.661221+0.750191j,+3.414753+8.343391j
-0.400453-0.916317j,-0.429133-0.903241j,-4.634427-9.974881j
+0.599806-0.800146j,+0.974112+0.226067j,+9.592311-0.591901j
+0.279019+0.960285j,+0.471715+0.881751j,+4.610777+9.934866j
+0.245140+0.969488j,+0.391081+0.920356j,+3.864070+10.271312j
+0.731349+0.682003j,-0.554231+0.832363j,-2.239798+8.704915j
+0.733016-0.680211j,+0.398211-0.917294j,+5.384740-9.378982j
+0.991599+0.129349j,-0.626954+0.779057j,-2.040832+6.620501j
+0.414685+0.909965j,+0.592756+0.805382j,+5.986106+9.172949j
-0.850839+0.525427j,-0.430552-0.902566j,-5.996935-5.644244j
-0.981409-0.191928j,-0.403288+0.915073j,-6.170533+6.744800j
+0.869766+0.493464j,-0.033970-0.999423j,+2.337535-6.514990j
+0.799458-0.600722j,-0.791309+0.611416j,-3.932100+3.089163j
+0.997470-0.071087j,-0.575407-0.817867j,-1.610846-6.756198j
-0.049102-0.998794j,-0.574769+0.818316j,-4.745457+3.550145j
+0.975909+0.218179j,-0.601032-0.799225j,-1.880530-5.739264j
+0.979373+0.202059j,-0.980268+0.197674j,-4.904023+2.187567j
-0.587629-0.809130j,-0.978912-0.204283j,-9.594182-4.061658j
-0.898507-0.438960j,-0.326124-0.945327j,-5.304509-8.879497j
-0.882140+0.470988j,+0.895770-0.444518j,+4.519739-2.143184j
-0.852372-0.522935j,+0.202620-0.979258j,-0.936161-9.402867j
-0.990563+0.137059j,-0.973904+0.226961j,-10.762918+2.226869j
+0.632461-0.774592j,-0.883984+0.467518j,-5.174488+1.416363j
-0.991740+0.128262j,+0.961493-0.274830j,+4.716721-1.813858j
+0.949278+0.314439j,-0.585958+0.810342j,-1.839828+7.426049j
-0.669790-0.742551j,-0.863041-0.505134j,-8.913698-6.268722j
+0.539100+0.842241j,+0.565852-0.824507j,+6.144117-4.069330j
-0.301949+0.953324j,+0.989974+0.141247j,+7.013948+3.989952j
+0.975227-0.221205j,+0.476149-0.879365j,+6.734875-7.698531j
-0.990121+0.140214j,+0.227465+0.973786j,-1.150640+8.210932j
-0.994511-0.104634j,+0.468555+0.883435j,+0.764904+6.753574j
-0.524565-0.851371j,+0.987986-0.154545j,+6.330192-3.790468j
-0.520872+0.853635j,+0.456110-0.889924j,+2.086263-4.558483j
-0.999910-0.013382j,+0.854580+0.519319j,+3.836910+4.114410j
-0.044072+0.999028j,-0.062873+0.998022j,-0.635202+10.981257j
+0.943395+0.331671j,-0.541661+0.840597j,-1.503105+7.719787j
-0.193301-0.981139j,-0.062017+0.998075j,-1.076042+5.041182j
-0.857024-0.515276j,-0.925207-0.379463j,-9.972729-4.581530j
-0.941943+0.335773j,-0.900775-0.434286j,-10.032028-2.466970j
+0.113959+0.993485j,+0.972621-0.232396j,+8.122847+1.121285j
-0.669314+0.742979j,-0.864790-0.502134j,-8.926260-1.788138j
-0.998187-0.060189j,+0.979296-0.202435j,+4.839804-1.800048j
+0.613814+0.789450j,+0.923972-0.382460j,+9.233220-0.691327j
+0.997690-0.067938j,-0.068156-0.997675j,+2.447825-8.185211j
-0.766791+0.641897j,-0.941657+0.336575j,-9.833626+4.618292j
+0.686797-0.726849j,-0.266319-0.963885j,-0.070157-9.891627j
+0.995641-0.093270j,-0.913836+0.406083j,-4.323767+2.968853j
+0.784905+0.619616j,+0.946224-0.323513j,+9.924505-0.729255j
-0.865424-0.501040j,-0.999010+0.044494j,-10.588350-1.147170j
-0.371173+0.928564j,-0.761133-0.648596j,-7.202579-2.403078j
+0.510294-0.860000j,+0.279305-0.960202j,+3.765325-10.261619j
-0.811070-0.584949j,+0.472969+0.881079j,+1.350544+5.293785j
+0.999728-0.023339j,-0.889598-0.456745j,-4.117599-3.723977j
+0.965113-0.261834j,-0.416978-0.908917j,-0.440484-8.056835j
-0.997171+0.075163j,+0.110029+0.993928j,-2.111283+8.176916j
+0.674707-0.738086j,+0.647969+0.761667j,+7.207872+3.879077j
+0.925146-0.379612j,-0.758455+0.651725j,-3.292202+4.074968j
-0.840212+0.542258j,-0.995988-0.089484j,-10.488541+0.910900j
+0.996633+0.081994j,+0.199855-0.979825j,+4.588741-7.592623j
-0.995446+0.095328j,+0.967697+0.252117j,+4.755236+2.302919j
-0.833279-0.552852j,+0.768659+0.639659j,+3.649433+3.458714j
-0.950039+0.312132j,+0.842150-0.539243j,+3.887084-3.377550j
+0.613612-0.789608j,+0.871547-0.490312j,+8.813212-6.291318j
+0.159512+0.987196j,-0.665148+0.746712j,-4.842649+8.935280j
+0.856295-0.516487j,-0.222268-0.974986j,+0.790745-9.349346j
-0.996439+0.084321j,-0.999759-0.021976j,-10.987384+0.077160j
-0.040463-0.999181j,+0.993604-0.112923j,+7.827440-3.900927j
+0.596870+0.802338j,+0.996336+0.085528j,+9.761296+3.091240j
+0.539183+0.842189j,+0.584636-0.811296j,+6.294634-3.963802j
+0.358027+0.933711j,+0.999979+0.006487j,+9.073913+2.853029j
+0.052752+0.998608j,+0.680537+0.732713j,+5.602555+8.857530j
-0.925036-0.379879j,+0.651221+0.758888j,+2.434661+4.931467j
-0.994984-0.100036j,+0.987982-0.154569j,+4.918904-1.536663j
+0.447435-0.894317j,+0.999618+0.027627j,+9.339251-2.461936j
+0.707500-0.706714j,-0.679168-0.733983j,-3.310841-7.992007j
+0.480549+0.876968j,-0.346655+0.937993j,-1.331596+10.134844j
+0.964581-0.263787j,-0.510389+0.859944j,-1.189365+6.088190j
-0.982073-0.188499j,-0.702022-0.712155j,-8.562399-6.262737j
-0.985811+0.167860j,+0.537198-0.843456j,+1.340148-6.244072j
-0.027187-0.999630j,-0.383691-0.923462j,-3.151089-10.386583j
-0.314742+0.949177j,-0.685923+0.727675j,-6.431608+8.668928j
+0.112771+0.993621j,-0.559976-0.828509j,-4.141493-3.647209j
+0.997024+0.077094j,+0.584126+0.811663j,+7.664082+6.724586j
-0.589779-0.807565j,-0.487442-0.873155j,-5.668872-9.407938j
-0.866318-0.499493j,-0.881900-0.471437j,-9.654153-5.269973j
-0.982042-0.188661j,+0.970328-0.241794j,+4.816494-2.500335j
+0.311446-0.950264j,-0.023158+0.999732j,+0.749072+5.147063j
-0.964344-0.264654j,-0.999223-0.039418j,-10.886813-1.109306j
-0.738252+0.674525j,-0.972133-0.234430j,-9.991822+0.148136j
+0.088662+0.996062j,+0.192446-0.981308j,+1.805552-4.862275j
-0.862817-0.505517j,+0.865745-0.500485j,+4.337511-5.520433j
-0.514591-0.857436j,+0.950013-0.312212j,+6.056328-5.070001j
-0.846018+0.533154j,+0.542468+0.840077j,+1.801687+8.320075j
-0.059515+0.998227j,-0.367390+0.930067j,-3.117668+10.435217j
+0.850750+0.525570j,+0.136593+0.990627j,+3.644992+9.501728j
+0.958860+0.283879j,+0.580973-0.813923j,+7.524364-5.659745j
-0.833600-0.552368j,+0.977006-0.213212j,+5.315247-3.362796j
-0.628593+0.777734j,-0.671884+0.740657j,-7.260848+8.258457j
-0.219057+0.975712j,+0.796256+0.604960j,+5.712875+7.766819j
-0.500615+0.865670j,+0.137849-0.990453j,-0.399055-5.326616j
-0.054238-0.998528j,-0.925457-0.378852j,-7.566371-6.026401j
+0.552775-0.833330j,+0.556047-0.831151j,+6.106702-9.149198j
-0.443096+0.896474j,-0.687074-0.726587j,-6.825883-3.123276j
+0.900692+0.434458j,-0.799991-0.600012j,-3.697854-3.496719j
-0.145432+0.989368j,+0.157645+0.987496j,+0.824868+10.868071j
-0.093211+0.995646j,+0.424013-0.905656j,+3.112471-4.258310j
+0.146751-0.989174j,+0.117548-0.993067j,+1.380638-10.912058j
-0.412389-0.911008j,-0.819820-0.572621j,-7.795730-7.313991j
+0.910118+0.414350j,+0.397811+0.917467j,+5.912839+8.582790j
-0.956243-0.292574j,-0.970014-0.243048j,-10.628842-2.822108j
-0.988426-0.151702j,+0.920302-0.391210j,+4.397134-3.584783j
-0.471504+0.881864j,-0.718745+0.695274j,-7.164475+8.207780j
+0.878722-0.477335j,+0.052754+0.998608j,+3.058196+6.556856j
-0.579923+0.814671j,-0.733727+0.679444j,-7.609587+7.879567j
-0.868215-0.496188j,+0.772006+0.635616j,+3.571401+3.596359j
+0.407879-0.913036j,+0.473988-0.880531j,+5.015542-9.783358j
+0.913740+0.406298j,-0.391931+0.919995j,-0.394224+8.578853j
+0.556065+0.831139j,-0.347174-0.937801j,-1.109196-5.008990j
+0.911759-0.410726j,+0.411281+0.911509j,+6.025523+6.059892j
-0.223104+0.974795j,-0.749870+0.661585j,-6.668273+8.217063j
+0.482239+0.876040j,+0.998238-0.059338j,+9.432621+2.153411j
+0.998176-0.060367j,+0.723454-0.690372j,+8.782163-5.704081j
+0.164589-0.986362j,+0.575862-0.817547j,+5.100661-9.499464j
-0.989537-0.144282j,+0.432731+0.901523j,+0.493240+6.779337j
-0.318952-0.947771j,-0.302631-0.953108j,-3.377904-10.468175j
-0.514539+0.857467j,-0.083014-0.996548j,-2.207724-5.399986j
-0.310119+0.950698j,-0.395084-0.918645j,-4.091031-4.497065j
+0.778986+0.627042j,+0.898581+0.438808j,+9.525603+5.391591j
+0.815787+0.578352j,+0.611027-0.791610j,+7.335577-4.597822j
+0.995659-0.093072j,+0.647600-0.761980j,+8.167780-6.375057j
+0.737396+0.675461j,+0.200722+0.979648j,+3.817962+9.863569j
-0.180006-0.983665j,-0.375034-0.927011j,-3.540293-10.367084j
-0.659057+0.752093j,-0.828170+0.560478j,-8.602526+6.740101j
+0.830754-0.556640j,-0.594216-0.804305j,-2.261469-8.104361j
-0.277481-0.960731j,-0.862936-0.505314j,-7.735929-6.924703j
+0.979576+0.201075j,+0.945069+0.326872j,+10.499277+3.218200j
-0.798736+0.601681j,+0.849693+0.527278j,+4.401336+6.023265j
-0.434183-0.900825j,-0.877838+0.478957j,-8.325256+1.129180j
-0.728659+0.684877j,-0.767935-0.640528j,-8.329458-3.069589j
+0.675389-0.737461j,-0.587354-0.809330j,-2.672661-8.687028j
+0.997893+0.064883j,-0.250379-0.968148j,+0.990644-7.550533j
-0.132850+0.991136j,+0.183494-0.983021j,+1.069401-4.890758j
+0.580890+0.813982j,-0.988829-0.149052j,-6.167966+1.249532j
-0.965404+0.260760j,-0.061267-0.998121j,-3.386345-7.202691j
-0.502889-0.864351j,-0.431145-0.902283j,-4.957823-9.811316j
+0.677277+0.735729j,+0.915429+0.402479j,+9.355262+5.427020j
-0.457286+0.889319j,-0.098142-0.995172j,-2.156998-5.293421j
-0.669923-0.742430j,-0.947597-0.319468j,-9.590547-4.783032j
-0.958344+0.285617j,+0.985683+0.168607j,+5.010436+2.205705j
-0.536992+0.843587j,+0.998772-0.049543j,+6.379199+2.134414j
+0.962592-0.270955j,+0.927632-0.373495j,+10.308835-3.800822j
-0.583380-0.812199j,+0.996060-0.088680j,+6.218341-3.146036j
+0.998967-0.045439j,+0.966523+0.256579j,+10.729088+1.916316j
+0.846104-0.533017j,+0.963700-0.266987j,+10.247914-3.734947j
-0.838082+0.545544j,+0.814837+0.579691j,+4.004446+6.274159j
+0.995338-0.096448j,-0.964881+0.262686j,-4.733037+1.812144j
+0.920404+0.390970j,-0.486011+0.873953j,-1.126879+8.164530j
-0.873972+0.485976j,-0.672881+0.739751j,-8.004961+7.375936j
+0.374972-0.927036j,-0.124103-0.992269j,+0.132089-10.719263j
+0.083810-0.996482j,+0.468062+0.883696j,+3.995924+4.080121j
+0.008674+0.999962j,+0.531382-0.847132j,+4.277079-3.777171j
-0.971006-0.239055j,+0.453470+0.891272j,+0.714741+6.413008j
-0.572883+0.819637j,+0.905777+0.423755j,+5.527563+5.848954j
+0.321065+0.947057j,+0.259160-0.965834j,+3.036475-4.885504j
-0.966415+0.256987j,+0.991611-0.129256j,+5.033645-0.263087j
-0.049808-0.998759j,+0.964024+0.265815j,+7.562768-0.869758j
+0.807202-0.590276j,-0.626977-0.779038j,-2.594211-8.003130j
-0.696218+0.717830j,+0.433906+0.900958j,+1.382595+9.361156j
+0.969305-0.245860j,-0.871916+0.489656j,-4.067411+3.179665j
-0.271203+0.962522j,+0.633338-0.773875j,+4.253098-3.303433j
-0.851027-0.525121j,+0.442801-0.896620j,+0.989323-8.748325j
-0.979662+0.200654j,+0.218020+0.975944j,-1.194824+8.409517j
+0.462945+0.886387j,+0.159156+0.987253j,+2.662086+10.557188j
-0.760169+0.649726j,+0.813045+0.582200j,+4.223857+6.606780j
+0.473666-0.880705j,+0.703060+0.711131j,+7.045474+3.046933j
-0.387026+0.922069j,-0.396090+0.918212j,-4.329798+10.111900j
-0.643945+0.765072j,+0.149544-0.988755j,-0.735486-5.614826j
+0.512175-0.858881j,+0.681069+0.732220j,+6.985072+3.281113j
-0.685946-0.727653j,-0.090151+0.995928j,-2.779044+5.784467j
+0.857069+0.515202j,-0.541519+0.840689j,-1.760944+8.271114j
+0.527619-0.849481j,-0.121626-0.992576j,+0.609852-10.489051j
-0.760728+0.649070j,-0.997506-0.070586j,-10.262231+1.382523j
-0.991249+0.132006j,+0.300208-0.953874j,-0.572080-7.234970j
+0.892466+0.451115j,-0.599674-0.800244j,-2.119996-5.048609j
+0.949740+0.313040j,+0.026379-0.999652j,+3.060251-7.058096j
+0.955506-0.294970j,-0.678437-0.734659j,-2.560975-6.762181j
-0.306619-0.951832j,-0.964336+0.264680j,-8.634549-0.738060j
-0.003928+0.999992j,-0.321481-0.946916j,-2.583634-4.575351j
+0.549255+0.835655j,-0.275313+0.961355j,-0.554737+10.197803j
-0.212377+0.977188j,-0.999160+0.040980j,-8.630409+3.259407j
+0.257794-0.966200j,-0.185729+0.982601j,-0.712452+4.962208j
-0.403332+0.915054j,+0.091785-0.995779j,-0.475717-5.221070j
-0.721553-0.692359j,+0.364737+0.931110j,+0.753240+5.371806j
-0.996803-0.079901j,+0.262661-0.964888j,-0.889124-7.958809j
+0.754229+0.656612j,+0.902515+0.430659j,+9.482803+5.415110j
-0.276749-0.960942j,-0.679762+0.733432j,-6.268348+2.984632j
-0.076222-0.997091j,+0.662711-0.748875j,+5.073026-8.982271j
-0.917905-0.396800j,-0.872209-0.489133j,-9.731387-5.103468j
-0.999821-0.018906j,-0.358548+0.933511j,-5.867845+7.411373j
-0.822912-0.568168j,+0.907072+0.420975j,+4.787842+1.663293j
-0.224265+0.974528j,+0.448402-0.893832j,+2.914422-4.227071j
-0.725253-0.688483j,-0.858637-0.512584j,-9.044855-6.166121j
-0.559891-0.828566j,-0.298168+0.954513j,-4.065020+5.150407j
+0.501379+0.865228j,-0.419338-0.907830j,-1.850567-4.666958j
+0.281381-0.959596j,+0.347625-0.937634j,+3.625144-10.379857j
+0.521976-0.852960j,-0.866270+0.499576j,-5.364232+1.437728j
-0.553199-0.833049j,+0.082641-0.996579j,-0.998473-10.471782j
+0.697241+0.716836j,+0.338641+0.940916j,+4.800855+9.677834j
-0.999583+0.028889j,-0.893359-0.449343j,-10.145622-3.508077j
-0.848682+0.528904j,-0.714410-0.699728j,-8.261322-4.011110j
-0.231150-0.972918j,+0.450871-0.892589j,+2.913522-10.059466j
-0.983766-0.179454j,-0.950906-0.309481j,-10.558545-3.014206j
+0.314883+0.949130j,-0.995551+0.094220j,-7.019762+3.601151j
-0.998827-0.048420j,+0.972971-0.230928j,+4.787286-1.992681j
-0.931273+0.364323j,-0.666081-0.745879j,-8.122467-4.874065j
+0.209942+0.977714j,+0.223848+0.974624j,+2.420608+10.730135j
+0.999874+0.015890j,+0.911939+0.410325j,+10.295137+3.330269j
-0.933154-0.359476j,-0.915390-0.402567j,-10.122586-4.298966j
-0.273387-0.961904j,+0.827488-0.561483j,+5.799747-7.377575j
+0.560524+0.828138j,+0.806380+0.591398j,+8.132611+7.215599j
