V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,R2
2.86438+j2.24148,4.30778+j1.1568,4.60688-j0.230649,4.24776-j1.25478,3.67889-j1.85916,3.11258-j2.16496,2.61943-j2.28828,2.21075-j2.30712,1.8779-j2.26858,1.60769-j2.20008,4658.4
2.54506+j2.54221,4.43117+j1.70137,5.08392+j0.0506409,4.73012-j1.29456,4.02281-j2.06656,3.31888-j2.42067,2.72633-j2.53554,2.25358-j2.52577,1.88157-j2.45487,1.58828-j2.35645,3442.8
2.86147+j2.24497,4.3095+j1.1619,4.61147-j0.228299,4.25223-j1.25524,3.68211-j1.86107,3.1146-j2.16734,2.62053-j2.29062,2.21124-j2.30921,1.878-j2.27039,1.60756-j2.20162,4641.6
2.73635+j2.37992,4.37226+j1.37753,4.80305-j0.124253,4.44134-j1.27309,3.81813-j1.94238,3.19791-j2.2679,2.66511-j2.38881,2.23029-j2.39691,1.88112-j2.34575,1.60106-j2.26533,4048.8
2.65403+j2.45537,4.40272+j1.51727,4.92507-j0.0516969,4.56494-j1.28313,3.90617-j1.99552,3.25059-j2.3334,2.69229-j2.45209,2.24108-j2.4528,1.8819-j2.39332,1.59597-j2.30521,3756
2.71407+j2.40127,4.3813+j1.41546,4.83631-j0.104975,4.47477-j1.27593,3.84201-j1.95675,3.2123-j2.28564,2.67261-j2.406,2.23334-j2.41214,1.88142-j2.35875,1.59975-j2.27625,3963.6
2.7436+j2.37282,4.36919+j1.36518,4.79218-j0.130471,4.43046-j1.27215,3.81035-j1.9377,3.19321-j2.26213,2.66264-j2.38321,2.22928-j2.39194,1.88101-j2.34151,1.60148-j2.26176,4077.6
2.40783+j2.63392,4.44865+j1.93359,5.28212+j0.191874,4.94412-j1.30597,4.17226-j2.15864,3.40385-j2.53319,2.76676-j2.64171,2.26678-j2.61742,1.87903-j2.53133,1.57701-j2.4195,3129.6
2.77153+j2.34469,4.35673+j1.31743,4.7501-j0.154191,4.38849-j1.2684,3.78028-j1.91966,3.17497-j2.23983,2.65302-j2.36153,2.22529-j2.37267,1.88049-j2.32501,1.60304-j2.24786,4194
2.31752+j2.68507,4.44913+j2.08735,5.41248+j0.293761,5.0905-j1.31158,4.27344-j2.22166,3.45979-j2.6098,2.79217-j2.71309,2.27403-j2.67828,1.87608-j2.58156,1.56858-j2.46058,2958
2.55016+j2.53843,4.43013+j1.69274,5.07651+j0.045664,4.72231-j1.29407,4.01732-j2.0632,3.3157-j2.41654,2.72478-j2.53162,2.25303-j2.52236,1.88162-j2.45201,1.58867-j2.35408,3456
2.66652+j2.44451,4.39862+j1.49613,4.9067-j0.0629485,4.54616-j1.28169,3.89283-j1.98745,3.24268-j2.32346,2.68825-j2.44252,2.23952-j2.44438,1.88184-j2.38617,1.59679-j2.29924,3796.8
2.61147+j2.49091,4.4154+j1.58921,4.98736-j0.0126567,4.62911-j1.28784,3.95162-j2.02312,3.2774-j2.36734,2.70582-j2.48466,2.24618-j2.48138,1.88196-j2.4175,1.5931-j2.32539,3625.2
2.59653+j2.50289,4.41937+j1.61445,5.00915+j0.001329,4.65174-j1.28942,3.9676-j2.03285,3.28677-j2.3793,2.7105-j2.4961,2.24791-j2.49139,1.88192-j2.42594,1.59206-j2.33243,3582
2.79302+j2.32217,4.34645+j1.28054,4.71744-j0.172199,4.35613-j1.26542,3.75705-j1.90574,3.16078-j2.22264,2.64548-j2.34477,2.22211-j2.35773,1.88002-j2.31219,1.60419-j2.23703,4290
2.59821+j2.50156,4.41894+j1.61161,5.0067-j0.000253798,4.64918-j1.28924,3.9658-j2.03175,3.28572-j2.37795,2.70997-j2.49481,2.24771-j2.49026,1.88192-j2.42499,1.59217-j2.33163,3586.8
2.64308+j2.46472,4.40618+j1.53578,4.94112-j0.0417663,4.58141-j1.28437,3.91784-j2.0026,3.25751-j2.34212,2.69579-j2.46046,2.24242-j2.46016,1.88194-j2.39956,1.59525-j2.31043,3721.2
2.78565+j2.32998,4.35004+j1.29321,4.72867-j0.166046,4.36724-j1.26645,3.76503-j1.91052,3.16566-j2.22854,2.64808-j2.35053,2.2232-j2.36286,1.88019-j2.3166,1.6038-j2.24077,4256.4
2.70722+j2.40768,4.38396+j1.42709,4.84649-j0.0990052,4.48503-j1.27678,3.84933-j1.96117,3.2167-j2.29108,2.67489-j2.41126,2.23425-j2.4168,1.88151-j2.36272,1.59933-j2.27959,3938.4
2.57366+j2.52072,4.42497+j1.65308,5.04242+j0.0230153,4.68647-j1.29176,3.99209-j2.04778,3.30106-j2.39764,2.71758-j2.51361,2.25047-j2.50668,1.8818-j2.43882,1.59041-j2.34313,3518.4
2.46211+j2.59979,4.44415+j1.84159,5.20382+j0.134194,4.85844-j1.30186,4.11264-j2.12176,3.37029-j2.48821,2.75106-j2.59947,2.26188-j2.58111,1.88031-j2.50115,1.58168-j2.39469,3244.8
2.17231+j2.75389,4.43108+j2.33686,5.62328+j0.475474,5.33859-j1.31702,4.4431-j2.32858,3.55071-j2.73895,2.83132-j2.83174,2.28331-j2.77813,1.8691-j2.6631,1.55317-j2.52667,2722.8
2.81518+j2.29814,4.33521+j1.24234,4.68347-j0.190561,4.32265-j1.26224,3.73295-j1.89135,3.14601-j2.20483,2.63756-j2.32738,2.21871-j2.34218,1.87945-j2.29882,1.60534-j2.22574,4395.6
2.49575+j2.57726,4.43978+j1.78469,5.15526+j0.0996702,4.80606-j1.29905,4.07605-j2.09923,3.34947-j2.46067,2.74114-j2.57346,2.25863-j2.55866,1.88093-j2.48242,1.58444-j2.37924,3321.6
2.54506+j2.54221,4.43117+j1.70137,5.08392+j0.0506409,4.73012-j1.29456,4.02281-j2.06656,3.31888-j2.42067,2.72633-j2.53554,2.25358-j2.52577,1.88157-j2.45487,1.58828-j2.35645,3442.8
2.57892+j2.51666,4.42373+j1.64417,5.03476+j0.0179859,4.67845-j1.29122,3.98644-j2.04433,3.29778-j2.39341,2.71596-j2.50957,2.24989-j2.50316,1.88184-j2.43586,1.59079-j2.34067,3532.8
2.77484+j2.34127,4.35518+j1.31176,4.74508-j0.156978,4.38351-j1.26795,3.77671-j1.91752,3.17279-j2.23719,2.65187-j2.35896,2.2248-j2.37037,1.88042-j2.32304,1.60322-j2.2462,4208.4
2.73604+j2.38022,4.37239+j1.37805,4.80351-j0.123991,4.4418-j1.27313,3.81845-j1.94258,3.19812-j2.26814,2.66521-j2.38905,2.23034-j2.39712,1.88112-j2.34593,1.60104-j2.26548,4047.6
2.7105+j2.40463,4.3827+j1.42153,4.84163-j0.101864,4.48013-j1.27638,3.84583-j1.95905,3.2146-j2.28848,2.6738-j2.40875,2.23381-j2.41457,1.88147-j2.36082,1.59953-j2.27799,3950.4
2.60073+j2.49955,4.41828+j1.60736,5.00304-j0.00261429,4.64538-j1.28898,3.96311-j2.03011,3.28414-j2.37594,2.70919-j2.49289,2.24742-j2.48858,1.88193-j2.42357,1.59235-j2.33045,3594
2.43556+j2.61682,4.44675+j1.88655,5.24211+j0.162087,4.90015-j1.30393,4.1417-j2.13971,3.3867-j2.51012,2.75878-j2.62008,2.26433-j2.59885,1.87973-j2.51591,1.57944-j2.40684,3187.2
2.82241+j2.29011,4.3314+j1.22986,4.67234-j0.196503,4.31171-j1.26118,3.72507-j1.88665,3.14116-j2.19901,2.63495-j2.32168,2.21758-j2.33708,1.87925-j2.29444,1.6057-j2.22202,4431.6
2.86438+j2.24148,4.30778+j1.1568,4.60688-j0.230649,4.24776-j1.25478,3.67889-j1.85916,3.11258-j2.16496,2.61943-j2.28828,2.21075-j2.30712,1.8779-j2.26858,1.60769-j2.20008,4658.4
2.25784+j2.71527,4.44457+j2.18954,5.4989+j0.365587,5.19036-j1.31439,4.34201-j2.26468,3.49696-j2.6619,2.8085-j2.76121,2.2782-j2.71897,1.87355-j2.61492,1.56253-j2.48771,2856
2.8861+j2.21491,4.29452+j1.11867,4.57246-j0.248075,4.21439-j1.25131,3.6547-j1.84481,3.09752-j2.14717,2.61116-j2.27077,2.20703-j2.29135,1.87709-j2.25493,1.60865-j2.18846,4789.2
2.81445+j2.29894,4.3356+j1.24361,4.6846-j0.189958,4.32375-j1.26235,3.73375-j1.89183,3.1465-j2.20542,2.63783-j2.32795,2.21882-j2.3427,1.87947-j2.29927,1.6053-j2.22611,4392
2.17555+j2.75253,4.43175+j2.33126,5.61856+j0.47115,5.33285-j1.31695,4.43921-j2.32611,3.54866-j2.73597,2.83047-j2.82903,2.28314-j2.77586,1.86929-j2.66126,1.55355-j2.52519,2727.6
2.88224+j2.21971,4.29693+j1.12546,4.57861-j0.244989,4.22033-j1.25194,3.65902-j1.84736,3.10021-j2.15035,2.61264-j2.2739,2.2077-j2.29417,1.87724-j2.25737,1.60849-j2.19055,4765.2
2.17393+j2.75321,4.43142+j2.33405,5.62092+j0.473308,5.33571-j1.31699,4.44116-j2.32734,3.54969-j2.73746,2.83089-j2.83039,2.28322-j2.77699,1.8692-j2.66218,1.55337-j2.52592,2725.2
2.15675+j2.76036,4.42773+j2.36378,5.64601+j0.496425,5.36628-j1.31731,4.46191-j2.34053,3.56058-j2.75332,2.8354-j2.84481,2.28413-j2.78902,1.86819-j2.67194,1.55137-j2.53379,2700
2.34918+j2.66791,4.44997+j2.03333,5.36674+j0.25715,5.03858-j1.30979,4.23764-j2.1993,3.44015-j2.58267,2.78336-j2.6879,2.27161-j2.65686,1.87723-j2.56393,1.57163-j2.4462,3015.6
2.63732+j2.46959,4.40794+j1.54552,4.94957-j0.0365043,4.59009-j1.28502,3.924-j2.00633,3.26115-j2.34671,2.69764-j2.46488,2.24312-j2.46404,1.88195-j2.40284,1.59487-j2.31317,3703.2
2.05904+j2.79719,4.40014+j2.53361,5.78928+j0.635306,5.54594-j1.31765,4.58323-j2.41808,3.62311-j2.8462,2.86052-j2.92868,2.28845-j2.8585,1.86162-j2.72793,1.53943-j2.57869,2565.6
2.4901+j2.58112,4.4406+j1.79423,5.1634+j0.1054,4.81481-j1.29953,4.08218-j2.10299,3.35296-j2.46527,2.74281-j2.57781,2.25919-j2.56242,1.88083-j2.48556,1.58399-j2.38184,3308.4
2.74747+j2.36899,4.36752+j1.35857,4.78638-j0.133779,4.42465-j1.27164,3.80619-j1.9352,3.19069-j2.25904,2.66132-j2.38021,2.22874-j2.38928,1.88094-j2.33923,1.6017-j2.25985,4093.2
2.88437+j2.21707,4.29561+j1.12171,4.57521-j0.246692,4.21706-j1.25159,3.65664-j1.84595,3.09872-j2.1486,2.61182-j2.27218,2.20733-j2.29261,1.87715-j2.25602,1.60858-j2.1894,4778.4
2.35496+j2.66469,4.45001+j2.02348,5.35839+j0.250573,5.02918-j1.30944,4.23115-j2.19525,3.43657-j2.57775,2.78174-j2.68331,2.27116-j2.65296,1.87743-j2.56072,1.57217-j2.44357,3026.4
2.47917+j2.5885,4.44209+j1.81272,5.1792+j0.11657,4.8318-j1.30045,4.09405-j2.1103,3.35973-j2.47421,2.74604-j2.58626,2.26025-j2.56972,1.88064-j2.49165,1.5831-j2.38686,3283.2
2.60114+j2.49922,4.41817+j1.60665,5.00243-j0.00300612,4.64474-j1.28894,3.96267-j2.02984,3.28388-j2.37561,2.70905-j2.49256,2.24738-j2.4883,1.88193-j2.42333,1.59238-j2.33026,3595.2
2.81494+j2.2984,4.33534+j1.24277,4.68385-j0.19036,4.32302-j1.26228,3.73322-j1.89151,3.14618-j2.20503,2.63765-j2.32757,2.21875-j2.34235,1.87945-j2.29897,1.60532-j2.22586,4394.4
2.74806+j2.3684,4.36727+j1.35756,4.78549-j0.134284,4.42377-j1.27156,3.80556-j1.93482,3.19032-j2.25857,2.66111-j2.37975,2.22865-j2.38887,1.88093-j2.33888,1.60173-j2.25955,4095.6
2.5863+j2.51093,4.42195+j1.63172,5.02404+j0.0109821,4.66725-j1.29047,3.97855-j2.03952,3.29316-j2.38749,2.71367-j2.50393,2.24906-j2.49823,1.88187-j2.43171,1.59132-j2.33722,3553.2
2.50786+j2.56887,4.43791+j1.76419,5.13774+j0.0874465,4.7873-j1.29798,4.06292-j2.09116,3.34196-j2.45079,2.73753-j2.56412,2.25742-j2.55057,1.88111-j2.47565,1.58541-j2.37366,3350.4
2.80978+j2.30407,4.33801+j1.25167,4.69178-j0.186104,4.33083-j1.26303,3.73884-j1.89486,3.14963-j2.20918,2.63951-j2.33163,2.21954-j2.34598,1.8796-j2.3021,1.60506-j2.2285,4369.2
2.28371+j2.70252,4.44703+j2.1452,5.46143+j0.333999,5.14675-j1.31326,4.31211-j2.24589,3.48083-j2.63917,2.80147-j2.74026,2.27645-j2.70128,1.8747-j2.60045,1.56521-j2.47594,2899.2
2.82572+j2.28639,4.32963+j1.22411,4.66722-j0.199223,4.30668-j1.26069,3.72145-j1.88449,3.13893-j2.19634,2.63375-j2.31906,2.21705-j2.33474,1.87916-j2.29242,1.60586-j2.22031,4448.4
2.28016+j2.7043,4.44673+j2.15126,5.46655+j0.33828,5.15269-j1.31342,4.31618-j2.24845,3.48303-j2.64226,2.80243-j2.74312,2.27669-j2.7037,1.87455-j2.60243,1.56484-j2.47756,2893.2
2.31143+j2.68828,4.44884+j2.09776,5.42129+j0.300926,5.10058-j1.3119,4.28037-j2.226,3.46357-j2.61507,2.79385-j2.71797,2.27447-j2.68242,1.87584-j2.58496,1.56799-j2.46335,2947.2
2.59569+j2.50356,4.41959+j1.61588,5.01038+j0.00212315,4.65302-j1.28951,3.96851-j2.0334,3.2873-j2.37998,2.71076-j2.49675,2.248-j2.49195,1.88192-j2.42642,1.59199-j2.33282,3579.6
2.05258+j2.7994,4.39792+j2.54488,5.79879+j0.644961,5.55819-j1.31757,4.59146-j2.42337,3.6273-j2.85252,2.86216-j2.93435,2.28869-j2.86317,1.86114-j2.73167,1.53859-j2.58169,2557.2
2.88705+j2.21372,4.29392+j1.11698,4.57093-j0.248839,4.21291-j1.25116,3.65364-j1.84417,3.09685-j2.14639,2.61079-j2.27,2.20686-j2.29065,1.87705-j2.25433,1.6087-j2.18795,4795.2
2.74059+j2.37577,4.37047+j1.3703,4.7967-j0.127898,4.43497-j1.27254,3.81357-j1.93964,3.19516-j2.26452,2.66366-j2.38553,2.2297-j2.394,1.88105-j2.34326,1.6013-j2.26324,4065.6
2.42874+j2.62109,4.4473+j1.89811,5.25195+j0.169349,4.91092-j1.30445,4.14919-j2.14435,3.39092-j2.51578,2.76075-j2.62539,2.26494-j2.60342,1.87957-j2.5197,1.57884-j2.40995,3172.8
2.39229+j2.64322,4.44936+j1.95998,5.30453+j0.208863,4.96895-j1.30705,4.18947-j2.16932,3.41346-j2.54621,2.7712-j2.6539,2.26811-j2.62785,1.8786-j2.53996,1.57562-j2.42658,3098.4
2.82643+j2.2856,4.32925+j1.22289,4.66613-j0.199802,4.30562-j1.26059,3.72068-j1.88403,3.13845-j2.19577,2.63349-j2.31851,2.21694-j2.33424,1.87913-j2.29199,1.6059-j2.21994,4452
2.16825+j2.7556,4.43023+j2.34389,5.62922+j0.480921,5.34581-j1.3171,4.44801-j2.3317,3.55329-j2.7427,2.83239-j2.83515,2.28353-j2.78098,1.86886-j2.66541,1.55271-j2.52852,2716.8
2.72802+j2.38798,4.37571+j1.39171,4.8155-j0.117082,4.45384-j1.27416,3.82706-j1.94775,3.2033-j2.27453,2.66792-j2.39524,2.23144-j2.40261,1.88124-j2.35062,1.60057-j2.26942,4016.4
1.94316+j2.83283,4.35216+j2.73667,5.96063+j0.818438,5.77387-j1.31421,4.7356-j2.51663,3.6991-j2.96333,2.8892-j3.03293,2.29164-j2.94373,1.85191-j2.79591,1.5236-j2.63277,2422.8
2.57936+j2.51632,4.42363+j1.64343,5.03413+j0.0175701,4.67779-j1.29118,3.98598-j2.04405,3.2975-j2.39306,2.71582-j2.50924,2.24984-j2.50287,1.88184-j2.43561,1.59082-j2.34047,3534
2.33222+j2.67721,4.44966+j2.06227,5.39126+j0.276653,5.06632-j1.31077,4.25679-j2.21125,3.45067-j2.59718,2.7881-j2.70138,2.27292-j2.66833,1.87663-j2.57338,1.57-j2.45392,2984.4
1.99345+j2.8184,4.37509+j2.64835,5.88609+j0.736318,5.67278-j1.31627,4.66823-j2.4729,3.66586-j2.91148,2.87691-j2.98699,2.29053-j2.90633,1.8564-j2.76617,1.53071-j2.60917,2482.8
2.59272+j2.5059,4.42035+j1.62089,5.0147+j0.00491728,4.65751-j1.28982,3.97167-j2.03533,3.28916-j2.38235,2.71168-j2.49901,2.24834-j2.49394,1.8819-j2.42809,1.59178-j2.33421,3571.2
2.72647+j2.38948,4.37634+j1.39437,4.81783-j0.115732,4.45617-j1.27436,3.82873-j1.94876,3.20432-j2.27577,2.66845-j2.39644,2.23165-j2.40368,1.88126-j2.35153,1.60048-j2.27019,4010.4
2.77208+j2.34411,4.35647+j1.31648,4.74926-j0.154658,4.38766-j1.26833,3.77968-j1.9193,3.1746-j2.23939,2.65282-j2.36111,2.2252-j2.37229,1.88048-j2.32468,1.60307-j2.24758,4196.4
2.84512+j2.26423,4.31894+j1.19043,4.63709-j0.21506,4.27719-j1.25777,3.70016-j1.87181,3.12578-j2.18064,2.62663-j2.30367,2.21394-j2.32095,1.87856-j2.28053,1.6068-j2.21022,4550.4
2.60323+j2.49755,4.41762+j1.60314,4.99939-j0.00495847,4.64159-j1.28872,3.96043-j2.02848,3.28258-j2.37394,2.7084-j2.49097,2.24714-j2.4869,1.88194-j2.42216,1.59252-j2.32927,3601.2
2.31482+j2.6865,4.44901+j2.09196,5.4164+j0.296933,5.09497-j1.31172,4.27651-j2.22358,3.46147-j2.61214,2.79291-j2.71525,2.27422-j2.68011,1.87597-j2.58307,1.56832-j2.4618,2953.2
2.1828+j2.74944,4.43318+j2.31873,5.60799+j0.461527,5.32005-j1.31679,4.43051-j2.32059,3.54408-j2.72933,2.82856-j2.82298,2.28274-j2.77081,1.86971-j2.65717,1.55437-j2.52188,2738.4
2.61514+j2.48794,4.41439+j1.58301,4.98201-j0.016064,4.62357-j1.28745,3.9477-j2.02073,3.2751-j2.36441,2.70466-j2.48185,2.24575-j2.47893,1.88196-j2.41542,1.59335-j2.32366,3636
2.62873+j2.47676,4.41051+j1.56004,4.96215-j0.0286268,4.60304-j1.28597,3.93318-j2.01191,3.26656-j2.35356,2.70037-j2.47145,2.24415-j2.46981,1.88196-j2.40772,1.59429-j2.31724,3676.8
2.58673+j2.5106,4.42184+j1.631,5.02341+j0.0105744,4.6666-j1.29043,3.97809-j2.03924,3.29289-j2.38715,2.71354-j2.5036,2.24902-j2.49794,1.88188-j2.43146,1.59136-j2.33702,3554.4
2.73451+j2.3817,4.37302+j1.38066,4.80579-j0.122676,4.44409-j1.27333,3.8201-j1.94356,3.1991-j2.26936,2.66573-j2.39023,2.23055-j2.39817,1.88115-j2.34683,1.60095-j2.26623,4041.6
2.86189+j2.24447,4.30926+j1.16117,4.61081-j0.228636,4.25159-j1.25518,3.68166-j1.8608,3.11431-j2.167,2.62037-j2.29028,2.21117-j2.30892,1.87799-j2.27013,1.60758-j2.2014,4644
2.11007+j2.77876,4.41597+j2.44474,5.71431+j0.561142,5.45083-j1.3178,4.51914-j2.37701,3.5903-j2.79709,2.84752-j2.88447,2.28637-j2.82198,1.86523-j2.69856,1.54584-j2.55517,2634
2.51482+j2.56399,4.43676+j1.75245,5.12768+j0.0804871,4.77658-j1.29736,4.05541-j2.08654,3.33765-j2.44514,2.73545-j2.55877,2.25671-j2.54594,1.88121-j2.47178,1.58596-j2.37045,3367.2
2.13414+j2.76945,4.42235+j2.40295,5.67906+j0.527412,5.40695-j1.31762,4.48947-j2.35808,3.57494-j2.77439,2.84129-j2.86393,2.28526-j2.80493,1.86679-j2.6848,1.54873-j2.54413,2667.6
2.79613+j2.31885,4.34492+j1.27519,4.71269-j0.174788,4.35144-j1.26498,3.75367-j1.90373,3.15872-j2.22014,2.64438-j2.34234,2.22163-j2.35555,1.87994-j2.31032,1.60436-j2.23546,4304.4
2.84864+j2.26013,4.31695+j1.1843,4.63159-j0.217916,4.27184-j1.25723,3.69629-j1.8695,3.12339-j2.17778,2.62532-j2.30087,2.21336-j2.31843,1.87844-j2.27835,1.60697-j2.20838,4569.6
2.08266+j2.78887,4.40786+j2.49243,5.75454+j0.600517,5.50154-j1.31781,4.55335-j2.39891,3.60788-j2.82329,2.85453-j2.9081,2.28754-j2.84152,1.86334-j2.7143,1.54244-j2.56779,2596.8
2.3524+j2.66612,4.45+j2.02785,5.36209+j0.253485,5.03334-j1.3096,4.23402-j2.19704,3.43815-j2.57993,2.78246-j2.68534,2.27136-j2.6547,1.87734-j2.56214,1.57193-j2.44473,3021.6
2.88591+j2.21516,4.29464+j1.119,4.57276-j0.247922,4.21468-j1.25134,3.65492-j1.84493,3.09765-j2.14733,2.61124-j2.27093,2.20707-j2.29149,1.87709-j2.25505,1.60865-j2.18857,4788
2.38804+j2.64572,4.44951+j1.9672,5.31066+j0.213545,4.97576-j1.30733,4.19419-j2.17225,3.41609-j2.54978,2.77241-j2.65724,2.26846-j2.6307,1.87847-j2.54232,1.57523-j2.42852,3090
2.41313+j2.63071,4.44835+j1.9246,5.27448+j0.186136,4.93569-j1.30559,4.1664-j2.15501,3.40058-j2.52877,2.76525-j2.63758,2.26632-j2.61388,1.87917-j2.52838,1.57748-j2.41708,3140.4
2.35816+j2.6629,4.45001+j2.01805,5.35379+j0.246956,5.02399-j1.30925,4.22757-j2.19302,3.43459-j2.57503,2.78085-j2.68079,2.2709-j2.65081,1.87754-j2.55894,1.57247-j2.44211,3032.4
2.7811+j2.33476,4.35223+j1.30103,4.73559-j0.162233,4.3741-j1.26709,3.76995-j1.91347,3.16867-j2.23219,2.64967-j2.35408,2.22388-j2.36603,1.88029-j2.31932,1.60356-j2.24306,4236
2.812+j2.30164,4.33687+j1.24784,4.68837-j0.187938,4.32746-j1.2627,3.73642-j1.89342,3.14814-j2.2074,2.63871-j2.32988,2.2192-j2.34442,1.87954-j2.30075,1.60518-j2.22737,4380
1.94829+j2.83143,4.35466+j2.72764,5.95301+j0.809853,5.76338-j1.31447,4.72862-j2.51209,3.69569-j2.95796,2.88796-j3.02819,2.29155-j2.93988,1.85239-j2.79285,1.52435-j2.63035,2428.8
2.19395+j2.74462,4.43528+j2.29948,5.59174+j0.446848,5.30046-j1.31651,4.41717-j2.31214,3.53706-j2.71917,2.82561-j2.8137,2.28211-j2.76305,1.87032-j2.65086,1.55561-j2.5168,2755.2
2.6404+j2.46699,4.40701+j1.54031,4.94505-j0.0393215,4.58545-j1.28467,3.92071-j2.00434,3.25921-j2.34426,2.69665-j2.46252,2.24274-j2.46197,1.88194-j2.40108,1.59508-j2.3117,3712.8
2.6127+j2.48992,4.41506+j1.58714,4.98557-j0.0137964,4.62725-j1.28771,3.95031-j2.02232,3.27664-j2.36637,2.70543-j2.48372,2.24604-j2.48056,1.88196-j2.4168,1.59319-j2.32482,3628.8
2.57189+j2.52208,4.42538+j1.65606,5.04499+j0.0247077,4.68916-j1.29193,3.99399-j2.04894,3.30217-j2.39906,2.71813-j2.51496,2.25067-j2.50786,1.88179-j2.43982,1.59028-j2.34396,3513.6
2.61392+j2.48893,4.41473+j1.58507,4.98379-j0.0149321,4.62541-j1.28758,3.949-j2.02152,3.27587-j2.36539,2.70505-j2.48279,2.2459-j2.47974,1.88196-j2.41612,1.59327-j2.32424,3632.4
1.9696+j2.82544,4.36463+j2.69019,5.9214+j0.774719,5.72027-j1.31541,4.69992-j2.49344,3.68156-j2.93586,2.88277-j3.00863,2.29111-j2.92397,1.85432-j2.78022,1.52738-j2.62034,2454
2.8836+j2.21803,4.29609+j1.12307,4.57645-j0.246074,4.21825-j1.25172,3.65751-j1.84647,3.09926-j2.14923,2.61212-j2.2728,2.20746-j2.29318,1.87719-j2.25652,1.60855-j2.18982,4773.6
2.79302+j2.32217,4.34645+j1.28054,4.71744-j0.172199,4.35613-j1.26542,3.75705-j1.90574,3.16078-j2.22264,2.64548-j2.34477,2.22211-j2.35773,1.88002-j2.31219,1.60419-j2.23703,4290
2.76818+j2.34811,4.35827+j1.32315,4.75515-j0.151373,4.39352-j1.26886,3.78389-j1.92182,3.17716-j2.2425,2.65418-j2.36414,2.22578-j2.37498,1.88056-j2.32699,1.60286-j2.24953,4179.6
2.37946+j2.65073,4.44975+j1.98179,5.32304+j0.223051,4.98955-j1.3079,4.20374-j2.17819,3.42139-j2.557,2.77484-j2.66398,2.26917-j2.63647,1.87822-j2.54709,1.57445-j2.43242,3073.2
2.54692+j2.54084,4.43079+j1.69822,5.08122+j0.0488233,4.72728-j1.29438,4.02081-j2.06533,3.31771-j2.41916,2.72577-j2.53411,2.25338-j2.52453,1.88159-j2.45383,1.58842-j2.35558,3447.6
2.51827+j2.56156,4.43617+j1.74662,5.1227+j0.0770538,4.77126-j1.29705,4.05168-j2.08426,3.33551-j2.44235,2.73442-j2.55612,2.25636-j2.54364,1.88126-j2.46985,1.58622-j2.36885,3375.6
2.41371+j2.63036,4.44832+j1.92361,5.27364+j0.185503,4.93476-j1.30555,4.16576-j2.15461,3.40022-j2.52829,2.76508-j2.63712,2.26627-j2.61348,1.87919-j2.52806,1.57753-j2.41682,3141.6
2.85448+j2.25327,4.31358+j1.17411,4.62244-j0.222652,4.26292-j1.25633,3.68984-j1.86567,3.11939-j2.17303,2.62314-j2.29621,2.2124-j2.31424,1.87825-j2.27474,1.60724-j2.20531,4602
2.88283+j2.21899,4.29657+j1.12444,4.57768-j0.245455,4.21944-j1.25184,3.65837-j1.84698,3.0998-j2.14987,2.61242-j2.27343,2.2076-j2.29374,1.87721-j2.257,1.60851-j2.19023,4768.8
2.87154+j2.23284,4.30349+j1.14426,4.59558-j0.23641,4.2368-j1.25365,3.67094-j1.85444,3.10764-j2.15911,2.61673-j2.28253,2.20953-j2.30194,1.87764-j2.2641,1.60802-j2.19627,4700.4
2.70459+j2.41014,4.38496+j1.43156,4.85041-j0.0966974,4.489-j1.27712,3.85215-j1.96286,3.21839-j2.29318,2.67576-j2.41329,2.2346-j2.41859,1.88153-j2.36424,1.59917-j2.28087,3928.8
2.81785+j2.29518,4.33382+j1.23773,4.67937-j0.192758,4.31862-j1.26185,3.73004-j1.88961,3.14422-j2.20268,2.6366-j2.32528,2.2183-j2.3403,1.87937-j2.29721,1.60547-j2.22436,4408.8
2.28723+j2.70075,4.4473+j2.13916,5.45632+j0.329752,5.14085-j1.3131,4.30806-j2.24335,3.47864-j2.63609,2.8005-j2.73741,2.27621-j2.69888,1.87485-j2.59848,1.56555-j2.47435,2905.2
2.75884+j2.35762,4.36251+j1.33915,4.76927-j0.143458,4.40757-j1.27012,3.79396-j1.92786,3.18328-j2.24997,2.65742-j2.3714,2.22712-j2.38145,1.88074-j2.33253,1.60234-j2.2542,4140
2.59186+j2.50657,4.42056+j1.62232,5.01594+j0.00571978,4.65881-j1.2899,3.97259-j2.03589,3.28969-j2.38303,2.71195-j2.49966,2.24844-j2.49451,1.8819-j2.42857,1.59172-j2.33462,3568.8
2.44119+j2.61326,4.44626+j1.87701,5.234+j0.156125,4.89128-j1.30351,4.13552-j2.13589,3.38322-j2.50546,2.75715-j2.6157,2.26381-j2.59509,1.87987-j2.51278,1.57992-j2.40427,3199.2
2.83909+j2.27119,4.32232+j1.20092,4.64648-j0.210152,4.28637-j1.25869,3.7068-j1.87575,3.12989-j2.18552,2.62886-j2.30847,2.21492-j2.32525,1.87875-j2.28424,1.60651-j2.21337,4518
2.00322+j2.81541,4.37916+j2.63121,5.87163+j0.720838,5.65353-j1.31656,4.65537-j2.46457,3.65945-j2.90159,2.87449-j2.97819,2.29027-j2.89913,1.85722-j2.76043,1.53203-j2.60462,2494.8
